File,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SUM_LOC+,MAX_LOC+,SUM_LOC-,MAX_LOC-,MAX_SET,AVG_SET,NO_REV,SUM_CHRN,MAX_CHRN,Age,CountOfDeveloper,REF,BUG
MessageProcessorFactory.java,5,1,0,8,31,2,2,6,2,0.607142857,212,0.285714286,6,0,0.333333333,0,0,40,3.4,13,22,21,8,7,46,25.5,2,30,28,26.28,2,TRUE,TRUE
IEntryFactory.java,1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,29,29,0,0,46,46,1,29,29,26.28,1,TRUE,TRUE
Axis2Sender.java,5,1,0,25,49,8,3,22,3,0.25,201,1,1,0,0.3,0,0,39,4.4,20,3,2,8,7,6,5.5,2,11,9,-32.57,2,TRUE,FALSE
TemplateEndpointSerializer.java,2,0,0,10,21,0,1,10,2,0,134,1,1,0,0.75,0,0,65.5,2.5,5,3,2,3,2,46,31.5,2,6,4,26.28,1,TRUE,TRUE
SynapseArtifactDeploymentException.java,3,4,0,1,6,3,1,0,3,2,16,0,0,1,0.777777778,0,0,4.333333333,0,0,0,0,0,0,0,0,0,0,0,120.42,0,FALSE,FALSE
SynapseMediatorSerializer.java,3,0,0,6,14,3,0,6,3,2,41,0,0,0,0.666666667,0,0,12.66666667,1,2,0,0,0,0,0,0,0,0,0,93.28,0,FALSE,FALSE
DynamicLoadbalanceEndpointSerializer.java,2,0,0,17,29,1,1,17,1,2,195,0,0,0,0.75,0,0,96.5,4.5,9,0,0,0,0,0,0,0,0,0,144.85,0,FALSE,FALSE
MatchSerializer.java,2,0,0,11,13,1,1,10,2,2,45,0,0,0,0.666666667,0,0,21.5,0.5,1,3,3,2,2,10,10,1,5,5,-58.28,1,FALSE,TRUE
NotEvaluator.java,5,1,0,5,7,4,2,3,5,0.5,27,1,1,0,0.466666667,0,0,4.2,0.8,1,0,0,0,0,0,0,0,0,0,118.85,0,FALSE,FALSE
TaskManagementService.java,7,1,0,1,7,21,0,1,7,2,7,0,0,0,0.619047619,0,0,0,1,1,0,0,0,0,0,0,0,0,0,187.71,0,FALSE,FALSE
VFSOutTransportInfo.java,13,1,0,7,33,46,3,4,11,0.875,234,1,1,0,0.3,0,0,16.38461538,0.846153846,1,21,14,11,6,4,2,3,32,18,-58.28,2,FALSE,TRUE
StatisticsUpdateStrategy.java,2,1,0,9,22,0,2,7,2,0,228,1,1,0,0.6,0,0,112.5,13,26,0,0,0,0,0,0,0,0,0,167.85,0,FALSE,FALSE
MessageForwardingProcessorView.java,13,1,0,14,52,0,1,14,11,0.566666667,389,0.8,4,0,0.238095238,0,0,28.53846154,1.307692308,3,33,30,40,36,17,7.66,3,73,66,25.14,2,TRUE,TRUE
SynapseControllerFactory.java,8,1,0,7,38,8,1,6,2,0.142857143,243,1,1,0,0.285714286,0,0,29.25,1.75,5,0,0,0,0,0,0,0,0,0,170.28,0,FALSE,FALSE
SimpleQuartzFactory.java,6,1,0,11,26,5,1,11,4,0.6,84,0.5,2,0,0.466666667,0,0,12.66666667,1.166666667,4,0,0,0,0,0,0,0,0,0,206.28,0,FALSE,FALSE
AXIOMResultBuilder.java,5,1,0,4,7,4,1,3,5,0.25,25,1,1,0,0.6,0,0,3.8,0.8,1,10,10,6,6,1,1,1,16,16,-79,1,FALSE,FALSE
ServerConfigurationInformationFactory.java,10,1,0,9,42,15,2,7,5,0.333333333,449,1,1,0,0.206349206,0,0,43.8,2.9,6,0,0,0,0,0,0,0,0,0,170.28,0,FALSE,FALSE
StartupFinder.java,14,1,0,15,42,15,5,10,9,0.641025641,365,1,2,0,0.208791209,0,0,24.64285714,1.428571429,3,0,0,0,0,0,0,0,0,0,206.28,0,FALSE,FALSE
SessionEventHandler.java,6,1,0,3,6,15,1,2,6,2,6,0,0,0,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,59.28,0,FALSE,FALSE
EncodingType.java,4,2,0,8,7,4,7,1,2,0.888888889,45,0.333333333,3,0.866666667,0.444444444,1,1,9.5,0.5,1,0,0,0,0,0,0,0,0,0,106.28,0,FALSE,FALSE
SynapseConfiguration.java,95,1,0,106,218,2527,73,39,91,0.922553191,2952,1,6,0,0.083256244,0,0,29.81052632,2.547368421,16,285,111,95,80,46,15.85,7,380,191,26.28,2,TRUE,TRUE
EnrichMediatorSerializer.java,7,0,0,13,34,13,0,13,2,0.833333333,245,0,0,0,0.333333333,0,0,33.85714286,3.714285714,9,2,2,2,2,4,4,1,4,4,-60.42,1,FALSE,FALSE
TemplateEndpoint.java,13,0,0,12,41,16,4,9,11,0.7,259,1,2,0,0.395833333,0,0,18.53846154,2.076923077,12,5,4,2,1,46,25.5,2,7,5,26.28,1,TRUE,TRUE
MediatorPropertyFactory.java,3,1,0,13,27,1,4,9,2,0.5,199,1,1,0,0.5,0,0,65,5.333333333,16,0,0,0,0,0,0,0,0,0,221.14,0,FALSE,FALSE
BeforeExecuteHandler.java,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,120.71,0,FALSE,FALSE
SpringMediator.java,11,0,0,20,44,11,2,18,10,0.566666667,282,1,1,0,0.272727273,0,0,24.36363636,2.272727273,13,0,0,0,0,0,0,0,0,0,217.28,0,FALSE,FALSE
OrEvaluator.java,5,1,0,5,7,4,2,3,5,0.5,43,1,1,0,0.466666667,0,0,7.4,0.8,1,0,0,0,0,0,0,0,0,0,118.85,0,FALSE,FALSE
HeaderTextRetriever.java,3,1,0,5,5,0,2,3,3,0,18,1,0,0,0.555555556,0,0,4.666666667,0.666666667,1,0,0,0,0,0,0,0,0,0,94.71,0,FALSE,FALSE
TaskDescription.java,26,1,0,14,34,273,12,2,26,0.9625,175,0.75,0,0,0.182692308,0,0,5.115384615,1,2,0,0,0,0,0,0,0,0,0,188.28,0,FALSE,FALSE
AccessHandler.java,3,1,0,8,7,1,4,4,2,1,27,0.75,3,0,0.5,0,0,6.666666667,0.333333333,1,40,40,0,0,9,9,1,40,40,26.14,1,FALSE,TRUE
EqualSerializer.java,2,0,0,11,12,1,1,10,2,2,44,0,0,0,0.666666667,0,0,21,0.5,1,3,3,2,2,10,10,1,5,5,-58.28,1,FALSE,TRUE
DetachMediator.java,6,0,0,7,14,0,1,6,6,0.5,52,1,1,0,0.375,0,0,7.333333333,0.833333333,1,0,0,0,0,0,0,0,0,0,167.71,0,FALSE,FALSE
Dispatcher.java,6,1,0,11,6,15,9,2,6,2,6,0,0,0,0.611111111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,220,0,FALSE,FALSE
ValidateMediator.java,13,0,0,22,75,14,2,20,11,0.785714286,554,1,2,0,0.221153846,0,0,41.07692308,1.923076923,12,36,36,26,26,2,2,1,62,62,-65.42,1,FALSE,TRUE
ClassMediatorSerializer.java,3,0,0,9,24,3,0,9,3,2,110,0,0,0,0.666666667,0,0,35.66666667,2.333333333,6,0,0,0,0,0,0,0,0,0,93.28,0,FALSE,FALSE
AbstractMediator.java,23,1,38,47,45,117,38,9,12,0.736363636,288,1,3,0,0.279220779,0,0,11.30434783,2.043478261,4,4,4,0,0,96,96,1,4,4,-57.14,1,FALSE,TRUE
ResourceFactory.java,7,1,0,12,39,19,1,11,2,0.666666667,335,1,1,0,0.375,0,0,46.71428571,4.285714286,13,134,134,0,0,38,38,1,134,134,25,1,FALSE,FALSE
SimpleMapImpl.java,27,3,0,11,91,349,1,11,26,1.030769231,819,1,1,0.703703704,0.164835165,1,2,28.77777778,1.62962963,11,0,0,0,0,0,0,0,0,0,172,0,FALSE,FALSE
EndpointDeployer.java,6,0,0,13,40,0,0,13,5,0.2,509,1,1,0,0.65,0,0,83.66666667,3.5,6,0,0,0,0,0,0,0,0,0,120.71,0,FALSE,FALSE
JmxAdapter.java,9,1,0,10,55,0,1,9,6,0.65625,305,1,2,0,0.625,0,0,32.44444444,2.666666667,7,0,0,2,2,1,1,1,2,2,24.28,1,FALSE,TRUE
StatisticsViewStrategy.java,2,1,0,4,2,1,3,1,2,2,2,0,0,0,0.875,0,0,0,1,1,0,0,0,0,0,0,0,0,0,168,0,FALSE,FALSE
IdentityKeyStoreInformation.java,5,0,0,10,15,4,7,3,5,0.5,49,1,1,0,0.6,0,0,8.6,1,2,0,0,0,0,0,0,0,0,0,106.28,0,FALSE,FALSE
AggregateMediatorFactory.java,4,0,0,11,29,2,0,11,3,0.666666667,236,1,11,0,0.555555556,0,0,55.25,3.5,13,0,0,0,0,0,0,0,0,0,221.14,0,FALSE,FALSE
EvaluatorSerializer.java,1,1,0,8,1,0,5,3,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,108.14,0,FALSE,FALSE
ValidateMediatorFactory.java,4,0,0,13,36,2,0,13,3,0.666666667,209,1,3,0,0.555555556,0,0,50.5,3.25,12,0,0,0,0,0,0,0,0,0,221.14,0,FALSE,FALSE
SEDAQueueProducerPolicy.java,5,1,0,3,6,0,3,0,5,0.95,33,0.4,0,0,0.466666667,0,0,4.6,0.8,1,0,0,0,0,0,0,0,0,0,147.42,0,FALSE,FALSE
POJOCommandMediator.java,15,0,1,17,58,43,3,14,14,0.785714286,526,1,0,0,0.311111111,0,0,33.66666667,1.733333333,12,0,0,0,0,0,0,0,0,0,221.14,0,FALSE,FALSE
POJOCommandMediatorSerializer.java,4,0,0,10,31,6,0,10,3,2,451,0,0,0,0.4375,0,0,111.75,5.5,17,0,0,0,0,0,0,0,0,0,221.14,0,FALSE,FALSE
SEDAQueueConsumerWorker.java,5,1,0,7,24,4,2,6,2,0.7,145,1,4,0,0.375,0,0,27,2,6,0,0,0,0,0,0,0,0,0,147.42,0,FALSE,FALSE
SharedSecretCallbackHandlerCache.java,5,1,0,3,6,6,2,1,3,0.75,24,1,2,0,0.5,0,0,3.4,0.6,1,0,0,0,0,0,0,0,0,0,106.28,0,FALSE,FALSE
RMSequenceMediatorSerializer.java,3,0,0,9,20,3,0,9,3,2,102,0,0,0,0.666666667,0,0,33,3.666666667,10,0,0,0,0,25,25,1,0,0,-70.28,1,FALSE,FALSE
HeaderMediatorSerializer.java,3,0,0,9,25,3,0,9,3,2,135,0,0,0,0.666666667,0,0,44,3.333333333,9,6,6,0,0,4,4,1,6,6,-58.28,1,FALSE,TRUE
XQueryMediator.java,20,0,0,32,136,118,2,30,15,0.836842105,1243,1,4,0,0.15,0,0,60.65,4.15,63,32,21,13,10,9,6,3,45,21,-0.85,2,FALSE,TRUE
LatencyView.java,23,1,0,6,49,177,4,5,12,0.912337662,402,1,0,0,0.186335404,0,0,15.86956522,1.260869565,4,2,2,2,2,5,5,1,4,4,9.14,1,FALSE,FALSE
AggregateMediator.java,24,0,0,18,78,152,4,15,22,0.849802372,737,1,4,0,0.169082126,0,0,29.25,2.708333333,28,2,2,2,2,5,5,1,4,4,20,1,TRUE,FALSE
APIFactory.java,6,1,0,11,35,9,2,9,2,0.2,208,1,1,0,0.28,0,0,33.5,3,13,135,112,0,0,38,18.33,3,135,112,25,2,FALSE,TRUE
MultiSecretCallback.java,3,1,0,2,7,0,1,1,3,0,22,1,0,0,0.666666667,0,0,6,0.666666667,1,0,0,0,0,0,0,0,0,0,106.28,0,FALSE,FALSE
SequenceDeployer.java,6,0,0,13,40,0,0,13,5,0.2,556,1,1,0,0.65,0,0,91.5,4.333333333,9,0,0,0,0,0,0,0,0,0,120.71,0,FALSE,FALSE
SimpleQuartzJob.java,5,1,0,12,33,0,0,12,2,1,164,0.25,1,0,0.5,0,0,31,0.6,1,1,1,1,1,8,8,1,2,2,-59.42,1,FALSE,TRUE
NhttpUtil.java,5,1,0,7,33,10,3,4,5,2,128,0,0,0,0.333333333,0,0,24.6,2.4,4,0,0,0,0,0,0,0,0,0,160.28,0,FALSE,FALSE
EvaluatorSerializerFinder.java,4,1,0,10,13,2,4,6,2,0.5,67,1,1,0,0.5,0,0,15.25,0.5,1,0,0,0,0,0,0,0,0,0,108.14,0,FALSE,FALSE
ResolvingEndpointFactory.java,4,0,0,8,13,2,1,8,1,0.666666667,53,1,2,0,0.416666667,0,0,11.75,0.75,2,0,0,0,0,0,0,0,0,0,139.85,0,FALSE,FALSE
LoadbalanceEndpointSerializer.java,2,0,0,14,27,1,1,14,1,2,134,0,0,0,0.75,0,0,66,2.5,5,4,4,3,3,46,46,1,7,7,26.28,1,TRUE,TRUE
JmxConfigurationConstants.java,1,1,0,0,2,0,0,0,1,2,11,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,110.14,0,FALSE,FALSE
VFSTransportSender.java,5,0,0,24,62,0,0,24,3,0.583333333,482,0.666666667,1,0,0.333333333,0,0,94.8,0.8,1,54,42,17,5,7,3.33,6,71,46,25.14,4,FALSE,TRUE
HeaderMediator.java,12,0,0,16,51,10,2,14,10,0.818181818,426,0.666666667,2,0,0.238095238,0,0,34,3.416666667,25,35,31,9,4,5,3.66,3,44,35,-32.57,2,FALSE,TRUE
KeyStoreInformation.java,15,1,2,22,41,47,10,12,11,0.880952381,223,0.777777778,3,0,0.416666667,0,0,13.26666667,1.666666667,4,0,0,0,0,0,0,0,0,0,106.28,0,FALSE,FALSE
WeightedRRLCAlgorithm.java,22,1,0,19,62,165,2,19,17,0.911564626,502,0.642857143,3,0,0.204081633,0,0,21.18181818,1.954545455,12,4,4,0,0,46,46,1,4,4,26.28,1,TRUE,TRUE
XSLTMediatorFactory.java,4,0,0,13,35,2,0,13,3,0.666666667,168,1,2,0,0.555555556,0,0,40.5,2.25,8,0,0,0,0,0,0,0,0,0,221.14,0,FALSE,FALSE
EndpointDefinitionFactory.java,5,1,0,10,58,0,3,7,2,0.25,740,0,1,0,0.375,0,0,146.8,12.2,59,2,2,22,14,46,35.5,2,24,16,26.28,1,TRUE,TRUE
Target.java,12,1,0,15,37,20,3,12,10,0.875,357,0.5,1,0,0.238636364,0,0,28.08333333,1.416666667,8,28,20,3,2,3,2.5,2,31,21,-58.14,1,FALSE,TRUE
LoadbalanceEndpoint.java,18,0,2,29,90,43,7,24,13,0.647058824,576,1,2,0,0.177777778,0,0,30.72222222,2.611111111,11,0,0,0,0,0,0,0,0,0,220,0,FALSE,FALSE
ParameterTextRetriever.java,4,1,0,7,12,0,2,5,3,0.5,43,1,1,0,0.555555556,0,0,9.25,0.5,1,0,0,0,0,0,0,0,0,0,94.71,0,FALSE,FALSE
SEDAMediator.java,12,0,0,15,22,30,1,14,12,0.831168831,107,1,5,0,0.214285714,0,0,7.333333333,1,2,0,0,0,0,0,0,0,0,0,147.42,0,FALSE,FALSE
EntrySerializer.java,5,1,0,17,36,2,3,14,2,0.625,208,1,4,0,0.3,0,0,39.8,2.2,9,26,26,0,0,46,46,1,26,26,26.28,1,TRUE,TRUE
DBReportMediator.java,4,0,0,6,21,0,2,4,3,0,114,0,0,0,0.4375,0,0,27.25,3,10,2,2,1,1,3,3,1,3,3,-58.42,1,FALSE,TRUE
NhttpConnectionDebugConfig.java,8,1,0,2,16,16,1,1,7,0.973214286,129,1,1,0,0.875,0,0,13.125,1,2,4,4,4,4,65,65,1,8,8,-61.42,1,FALSE,FALSE
CustomJAXPURIResolver.java,2,1,0,4,8,0,1,3,2,0,44,1,2,0,0.625,0,0,20,0.5,1,0,0,0,0,0,0,0,0,0,158.42,0,FALSE,FALSE
SendMediatorSerializer.java,3,0,0,11,18,3,0,11,3,2,60,0,0,0,0.666666667,0,0,19,1.666666667,4,0,0,0,0,0,0,0,0,0,214.42,0,FALSE,FALSE
ProxyServiceSerializer.java,4,1,0,24,73,2,3,21,2,0.583333333,607,1,4,0,0.333333333,0,0,149.75,10.5,41,0,0,3,3,25,25,1,3,3,-70.28,1,FALSE,FALSE
MessageInjector.java,8,1,0,17,36,8,0,17,8,0.9,203,0.6,3,0,0.40625,0,0,23.125,2,10,191,191,38,38,4,4,1,229,229,-60.57,1,FALSE,TRUE
MessageForwardingProcessorViewMBean.java,10,1,0,1,10,45,1,0,10,2,10,0,0,0,0.65,0,0,0,1,1,0,0,0,0,0,0,0,0,0,57.57,0,FALSE,FALSE
SecretInformation.java,14,1,0,20,20,59,19,1,14,0.858974359,122,1,2,0,0.476190476,0,0,7.285714286,1.571428571,10,0,0,0,0,0,0,0,0,0,106.28,0,FALSE,FALSE
DataSourceRepositoryManager.java,8,1,0,11,32,0,4,7,6,0.238095238,228,1,3,0,0.333333333,0,0,27.125,2.875,9,0,0,0,0,0,0,0,0,0,160,0,FALSE,FALSE
FIXTransportSender.java,14,0,0,33,81,53,1,32,5,0.769230769,769,1,3,0,0.267857143,0,0,53.71428571,2.357142857,8,0,0,0,0,0,0,0,0,0,160.14,0,FALSE,FALSE
SpringMediatorFactory.java,4,0,0,5,13,4,0,5,3,0.666666667,65,1,1,0,0.555555556,0,0,15,1,3,0,0,0,0,0,0,0,0,0,193.14,0,FALSE,FALSE
MessageContextCreatorForAxis2.java,7,1,0,15,16,11,3,12,4,0.722222222,97,1,3,0,0.25,0,0,12.42857143,1,2,0,0,0,0,0,0,0,0,0,169.28,0,FALSE,FALSE
JNDIBasedDataSourceRepository.java,18,1,0,12,109,19,3,9,7,0.735294118,1234,0.875,1,0,0.303921569,0,0,67.11111111,3.777777778,12,0,0,0,0,0,0,0,0,0,160,0,FALSE,FALSE
SynapseThreadFactory.java,2,1,0,1,13,0,1,0,2,0,57,1,0,0,0.625,0,0,26,0.5,1,0,0,0,0,0,0,0,0,0,171.28,0,FALSE,FALSE
ServerStateDetectionStrategy.java,2,1,0,6,11,1,1,5,2,2,42,1,0,0,0.5,0,0,19.5,2.5,5,0,0,0,0,0,0,0,0,0,170.28,0,FALSE,FALSE
MediatorVariable.java,8,1,2,5,9,18,4,1,8,0.80952381,38,1,1,0,0.325,0,0,3.375,0.875,1,0,0,0,0,0,0,0,0,0,118.14,0,FALSE,FALSE
StatisticsRecord.java,13,1,0,8,28,36,6,2,13,0.819444444,153,1,1,0,0.276923077,0,0,10.30769231,1.076923077,2,4,4,2,2,1,1,1,6,6,-58.28,1,FALSE,TRUE
ServerState.java,5,2,6,17,14,8,16,7,2,0.964285714,95,0.142857143,7,0.866666667,0.5,1,1,16.6,0.4,1,0,0,0,0,0,0,0,0,0,170.28,0,FALSE,FALSE
TaskDescriptionRepositoryFactory.java,3,1,0,5,16,1,1,4,1,0.5,59,1,1,0,0.5,0,0,18,1.666666667,5,0,0,0,0,0,0,0,0,0,188,0,FALSE,FALSE
RecipientListEndpoint.java,18,0,0,22,88,73,3,19,14,0.875816993,629,0.888888889,3,0,0.213235294,0,0,33.44444444,2.388888889,8,390,354,46,34,46,14.25,4,436,354,30.14,2,TRUE,TRUE
MediatorFactory.java,2,1,0,5,2,1,3,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,93.42,0,FALSE,FALSE
InOutStatisticsView.java,7,1,0,6,16,0,4,2,7,0.666666667,120,1,3,0,0.428571429,0,0,15.42857143,1.285714286,4,0,0,0,0,0,0,0,0,0,167.85,0,FALSE,FALSE
FileBaseSecretRepository.java,6,1,0,14,39,3,1,13,5,1.0125,297,1,4,0,0.366666667,0,0,45.83333333,3.166666667,9,0,0,0,0,0,0,0,0,0,106.28,0,FALSE,FALSE
NHttpConfiguration.java,23,1,0,13,42,235,10,3,21,0.964015152,301,0.875,2,0,0.306818182,0,0,11.04347826,1.608695652,8,50,26,123,122,65,23,3,173,148,16.85,3,FALSE,TRUE
PropertyMediator.java,24,0,0,17,72,168,2,15,21,0.861660079,609,0.818181818,2,0,0.208333333,0,0,23.91666667,2.416666667,28,26,20,2,2,96,34.33,3,28,22,-57.14,1,FALSE,TRUE
ConditionalRoute.java,8,1,0,5,9,16,3,2,8,0.821428571,45,1,2,0,0.34375,0,0,4.125,0.875,1,0,0,0,0,0,0,0,0,0,50.71,0,FALSE,FALSE
AddressEndpointSerializer.java,3,0,0,14,17,1,1,13,2,2,81,0,0,0,0.555555556,0,0,26,1.333333333,2,4,4,4,4,46,46,1,8,8,26.28,1,TRUE,TRUE
SynapseXPathVariableContext.java,5,1,0,17,35,0,1,17,4,0.375,349,1,4,0,0.6,0,0,68,0.2,1,0,0,0,0,0,0,0,0,0,220.57,0,FALSE,FALSE
IndirectEndpointFactory.java,4,0,0,5,11,4,1,5,1,0.666666667,47,1,1,0,0.416666667,0,0,10.5,0.75,2,0,0,0,0,0,0,0,0,0,220,0,FALSE,FALSE
HttpCoreNIOSender.java,49,0,1,58,202,560,4,57,28,0.899509804,1683,1,8,0,0.08912037,0,0,33,1.857142857,11,64,28,90,48,65,12.53,13,154,58,26.14,3,TRUE,TRUE
ConditionSerializer.java,3,1,0,13,24,1,0,13,2,0.5,84,1,3,0,0.666666667,0,0,26,0.333333333,1,0,0,0,0,0,0,0,0,0,108.14,0,FALSE,FALSE
MessageStoreObserver.java,2,1,0,2,2,1,2,0,2,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,67.14,0,FALSE,FALSE
PWCallback.java,3,1,0,1,11,1,0,1,2,0.5,231,1,0,0,0.75,0,0,75.66666667,0.333333333,1,7,7,7,7,1,1,1,14,14,17,1,FALSE,TRUE
DefaultEndpointSerializer.java,4,0,1,14,23,0,2,13,2,2,205,0,0,0,0.5,0,0,50.25,3.5,11,0,0,0,0,0,0,0,0,0,213.14,0,FALSE,FALSE
CustomXmlSchemaURIResolver.java,3,1,0,5,7,1,1,4,3,0.5,40,1,2,0,0.5,0,0,11.66666667,1,3,0,0,0,0,3,3,1,0,0,-15.57,1,FALSE,FALSE
RegistryEntry.java,8,1,0,4,8,28,4,0,8,2,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,206.14,0,FALSE,FALSE
EnrichMediator.java,6,0,0,9,21,0,2,7,6,0.971428571,91,0.285714286,2,0,0.375,0,0,13,1.333333333,4,5,3,3,3,7,5.5,2,8,6,26.28,1,FALSE,TRUE
ServerConnectionDebug.java,7,0,0,11,36,1,3,9,7,0.783333333,387,1,1,0,0.428571429,0,0,52.85714286,1.857142857,8,0,0,0,0,0,0,0,0,0,119,0,FALSE,FALSE
FIXIncomingMessageHandler.java,20,1,0,33,81,66,4,30,10,0.842105263,697,1,5,0,0.181818182,0,0,33.3,1.55,5,137,137,99,99,3,3,1,236,236,22.14,1,FALSE,TRUE
RMSequenceMediator.java,17,0,0,15,58,100,2,13,11,0.90625,412,1,2,0,0.3,0,0,22.76470588,1.941176471,10,0,0,0,0,25,25,1,0,0,-70.28,1,FALSE,FALSE
SynapsePropertiesLoader.java,5,1,0,13,14,4,10,3,3,0.25,68,1,1,0,0.25,0,0,12,1.4,4,0,0,0,0,0,0,0,0,0,204.28,0,FALSE,FALSE
StatisticsCollector.java,6,1,0,9,20,0,7,3,6,0,91,1,0,0,0.666666667,0,0,14,1,2,0,0,0,0,0,0,0,0,0,168,0,FALSE,FALSE
ServerManager.java,22,1,0,21,67,45,5,17,13,0.611111111,504,1,4,0,0.19047619,0,0,21.63636364,1.727272727,5,0,0,0,0,0,0,0,0,0,220.85,0,FALSE,FALSE
SSLServerIOEventDispatch.java,3,0,0,10,8,3,1,9,2,2,27,0,0,0,0.611111111,0,0,8,0.333333333,1,31,31,23,23,65,51.5,2,54,54,-59,1,TRUE,FALSE
ConfigurationFactory.java,3,1,0,4,3,3,2,2,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,89,0,FALSE,FALSE
SystemViewStrategy.java,6,1,0,9,24,3,1,8,3,0.4,171,1,1,0,0.466666667,0,0,27.33333333,2.333333333,6,0,0,0,0,0,0,0,0,0,168,0,FALSE,FALSE
MTOMSwAClient.java,6,1,0,19,69,15,0,19,4,1.2,447,1,0,0,0.277777778,0,0,73.33333333,1.166666667,3,0,0,0,0,0,0,0,0,0,208.28,0,FALSE,FALSE
SubscriptionMessageBuilder.java,15,1,0,14,53,61,1,13,11,0.857142857,417,1,9,0,0.171428571,0,0,26,2,11,0,0,0,0,0,0,0,0,0,179,0,FALSE,FALSE
PayloadFactoryMediator.java,8,0,0,11,40,8,2,9,6,0.571428571,194,1,0,0,0.35,0,0,22.875,1.75,5,186,155,6,4,5,2,4,192,155,26,2,FALSE,TRUE
RecipientListEndpointSerializer.java,2,0,0,15,26,1,1,15,1,2,150,0,0,0,0.75,0,0,74,2,4,100,92,10,7,46,14.25,4,110,92,30.14,2,TRUE,TRUE
RESTUtils.java,8,1,0,12,32,24,5,9,6,0.785714286,148,1,1,0,0.25,0,0,17.25,1.5,4,105,105,0,0,38,38,1,105,105,25,1,FALSE,FALSE
MessageHelper.java,15,1,0,55,200,99,11,44,11,0.785714286,832,1,1,0,0.114285714,0,0,54.4,3.266666667,10,39,23,129,104,96,21.14,7,168,107,39.14,3,TRUE,TRUE
RewriteRule.java,8,1,0,13,36,8,3,10,6,0.714285714,175,1,2,0,0.342857143,0,0,20.5,1.125,4,0,0,0,0,0,0,0,0,0,92.71,0,FALSE,FALSE
HttpCoreNIOSSLListener.java,6,0,0,14,41,13,1,14,1,0.8,379,1,1,0,0.311111111,0,0,62,1.166666667,4,4,4,7,7,65,51.5,2,11,11,-59,1,TRUE,FALSE
MessageQueue.java,6,1,0,6,6,15,5,1,6,2,6,0,0,0,0.583333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,108,0,FALSE,FALSE
SamplingThrottleMediatorSerializer.java,3,0,0,11,20,3,0,11,3,2,80,0,0,0,0.666666667,0,0,25.66666667,1.666666667,4,8,8,4,4,3,3,1,12,12,-60.42,1,FALSE,FALSE
WeightedRoundRobinViewMBean.java,2,1,0,2,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,2,2,1,1,46,46,1,3,3,26.28,1,TRUE,TRUE
TaskDescriptionSerializer.java,3,1,0,12,38,1,1,11,2,0.75,215,1,3,0,0.5,0,0,69.33333333,5.333333333,16,0,0,0,0,0,0,0,0,0,188.28,0,FALSE,FALSE
FixedSizeQueue.java,25,3,0,4,34,76,2,3,17,0.755952381,383,1,0,0.466666667,0.253333333,3,11,14.04,1.64,6,0,0,0,0,0,0,0,0,0,120.71,0,FALSE,FALSE
Entry.java,32,1,0,34,38,406,29,5,30,0.95483871,230,0.733333333,2,0,0.173387097,0,0,5.71875,1.34375,4,8,4,8,4,2,2,2,16,8,26.28,1,FALSE,TRUE
EqualEvaluator.java,7,1,0,8,11,3,2,6,7,0.722222222,52,1,2,0,0.357142857,0,0,6,0.857142857,1,0,0,0,0,0,0,0,0,0,118.85,0,FALSE,FALSE
EntryFactory.java,6,1,0,14,39,7,2,12,3,0.4,213,1,2,0,0.3,0,0,34.16666667,2.166666667,9,25,25,0,0,46,46,1,25,25,26.28,1,TRUE,TRUE
StatisticsRecordFactory.java,3,1,0,7,15,1,1,6,2,0.5,50,1,1,0,0.5,0,0,15.33333333,0.666666667,2,0,0,0,0,0,0,0,0,0,168,0,FALSE,FALSE
SecureVaultException.java,5,4,0,14,10,10,13,1,5,1.25,35,1,0,1,0.7,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,106.28,0,FALSE,FALSE
SynapseMessageReceiver.java,5,1,2,23,39,0,3,20,2,0.25,230,1,2,0,0.5,0,0,44.6,1.6,4,0,0,0,0,0,0,0,0,0,216.57,0,FALSE,FALSE
SynapseArtifact.java,2,1,0,9,2,1,9,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,93.42,0,FALSE,FALSE
PropertyHelper.java,7,1,0,4,42,9,0,4,4,0.333333333,565,1,1,0,0.3,0,0,79.57142857,3.428571429,13,0,0,0,0,0,0,0,0,0,221.14,0,FALSE,FALSE
